;account_id;match_id;team_id;role;datetime;win;win_prob;prediction;isCorrect
993;139876032;3081031452;1375614;5.0;27.03.2017 13:14:44;False;0.0146202135628;False;True
994;25907144;3080811564;39;5.0;27.03.2017 10:49:50;True;0.968504611766;True;True
995;25907144;3080691275;39;5.0;27.03.2017 09:19:59;False;0.0763639735469;False;True
999;139876032;3080441011;1375614;5.0;27.03.2017 05:24:18;True;0.530269819707;True;True
1005;135384059;3072270553;726228;5.0;23.03.2017 11:05:10;False;0.217667570475;False;True
1007;107081378;3070718173;15;5.0;22.03.2017 15:20:21;False;0.160572176568;False;True
1008;103940975;3070146177;2640025;5.0;22.03.2017 09:00:58;True;0.836075205723;True;True
1009;107081378;3069061039;15;5.0;21.03.2017 17:08:55;True;0.7861186645;True;True
1014;102644565;3063962894;4253054;5.0;19.03.2017 07:00:22;True;0.735520581661;True;True
1017;139876032;3061672764;1375614;5.0;18.03.2017 08:31:58;False;0.0256113703403;False;True
1018;107081378;3061556152;15;5.0;18.03.2017 07:04:14;False;0.54606163182;True;False
1019;25907144;3061225864;39;5.0;18.03.2017 00:49:28;True;0.551767171902;True;True
1020;139876032;3060051191;1375614;5.0;17.03.2017 13:52:00;True;0.991963157237;True;True
1024;135384059;3054488401;726228;5.0;14.03.2017 12:34:09;False;0.12021967552;False;True
1025;135384059;3054282641;726228;5.0;14.03.2017 09:58:39;True;0.952411174835;True;True
1026;145550466;3053852703;2512249;5.0;14.03.2017 01:47:30;True;0.761654190277;True;True
1027;145550466;3053809319;2512249;5.0;14.03.2017 00:44:31;True;0.914627296284;True;True
1028;145550466;3053559844;2512249;5.0;13.03.2017 20:58:59;False;0.311506596251;False;True
1031;91443418;3052725203;543897;5.0;13.03.2017 13:01:42;False;0.0328417888313;False;True
1033;91443418;3052604418;543897;5.0;13.03.2017 11:39:17;True;0.980208309168;True;True
1034;103940975;3052573239;2640025;5.0;13.03.2017 11:16:53;False;0.0331165395963;False;True
1036;135384059;3052273647;726228;5.0;13.03.2017 06:59:35;True;0.923788183148;True;True
1037;145550466;3052019206;2512249;5.0;13.03.2017 01:40:26;False;0.321712999467;False;True
1038;145550466;3051959931;2512249;5.0;13.03.2017 00:31:37;False;0.104268111061;False;True
1039;84853828;3051920671;3580606;5.0;12.03.2017 23:52:03;True;0.923660413938;True;True
1045;91443418;3050852128;543897;5.0;12.03.2017 13:58:27;False;0.0743954525821;False;True
1046;103940975;3050762338;2640025;5.0;12.03.2017 13:13:19;True;0.980003582123;True;True
1051;84853828;3049710175;3580606;5.0;12.03.2017 01:34:26;False;0.10856881208;False;True
1052;145550466;3049689001;2512249;5.0;12.03.2017 01:13:31;True;0.692222399563;True;True
1058;145550466;3047156759;2512249;5.0;10.03.2017 23:04:58;True;0.859364695658;True;True
1063;11550182;3046345475;2621843;5.0;10.03.2017 15:50:45;False;0.586200504096;True;False
1068;25907144;3033148738;39;5.0;04.03.2017 00:59:06;True;0.988799685274;True;True
1069;25907144;3033099678;39;5.0;04.03.2017 00:12:18;True;0.913804319873;True;True
1070;25907144;3033038349;39;5.0;03.03.2017 23:21:13;True;0.66898102431;True;True
1071;25907144;3032935500;39;5.0;03.03.2017 22:06:47;False;0.267585541879;False;True
1095;85805514;3061101068;2512249;5.0;17.03.2017 23:01:26;False;0.0597391546428;False;True
1170;134556694;3149480550;1883502;5.0;30.04.2017 21:05:09;False;0.142998274405;False;True
1171;94155156;3148721353;2586976;5.0;30.04.2017 14:32:58;True;0.800064106993;True;True
1173;25907144;3147338543;39;5.0;29.04.2017 21:31:07;True;0.852255368001;True;True
1174;134556694;3147083553;1883502;5.0;29.04.2017 19:01:28;True;0.983948381975;True;True
1175;134556694;3146937153;1883502;5.0;29.04.2017 17:48:35;False;0.0982183549618;False;True
1176;89603649;3146730782;3326875;5.0;29.04.2017 16:11:16;False;0.0471222675128;False;True
1177;89603649;3146595270;3326875;5.0;29.04.2017 15:04:02;False;0.024931091305;False;True
1178;89603649;3146474108;3326875;5.0;29.04.2017 13:57:09;True;0.984365121815;True;True
1179;82262664;3146324886;2163;5.0;29.04.2017 12:27:16;False;0.0171331739794;False;True
1180;82262664;3146197371;2163;5.0;29.04.2017 11:09:14;True;0.489013780532;False;False
1181;140153524;3146085916;5;5.0;29.04.2017 10:01:28;True;0.988385641277;True;True
1182;6922000;3145310611;1838315;5.0;28.04.2017 22:29:39;False;0.071135508146;False;True
1183;25907144;3144980236;39;5.0;28.04.2017 18:56:43;True;0.9940768872;True;True
1184;94155156;3144797892;2586976;5.0;28.04.2017 17:25:50;True;0.971625962183;True;True
1186;89603649;3144277462;3326875;5.0;28.04.2017 12:22:07;True;0.750148581647;True;True
1188;89603649;3144097046;3326875;5.0;28.04.2017 10:09:42;True;0.999145643863;True;True
1189;134556694;3143459631;1883502;5.0;27.04.2017 22:26:05;True;0.762251956425;True;True
1191;140153524;3142390443;5;5.0;27.04.2017 10:17:06;True;0.910640141232;True;True
1192;85805514;3140008780;2512249;5.0;25.04.2017 23:09:31;False;0.024282994434;False;True
1194;140153524;3139633624;5;5.0;25.04.2017 18:23:24;True;0.898533661835;True;True
1196;82262664;3139188766;2163;5.0;25.04.2017 14:24:48;True;0.843594529473;True;True
1197;6922000;3139089878;1838315;5.0;25.04.2017 13:15:08;True;0.995993655767;True;True
1199;85805514;3139050421;2512249;5.0;25.04.2017 12:46:12;True;0.20927153372;False;False
1203;134556694;3138772596;1883502;5.0;25.04.2017 09:00:37;True;0.730341052834;True;True
1204;25907144;3138170103;39;5.0;24.04.2017 21:33:57;True;0.999373494744;True;True
1206;25907144;3138062271;39;5.0;24.04.2017 20:10:51;False;0.112771942272;False;True
1209;89603649;3137930231;3326875;5.0;24.04.2017 18:41:19;False;0.676441624927;True;False
1211;6922000;3137824197;1838315;5.0;24.04.2017 17:39:23;True;0.983758084943;True;True
1212;134556694;3137652123;1883502;5.0;24.04.2017 16:08:11;True;0.856511974376;True;True
1218;89603649;3137237965;3326875;5.0;24.04.2017 11:36:19;False;0.187395936355;False;True
1222;135384059;3122034132;726228;5.0;16.04.2017 15:38:58;False;0.880923489022;True;False
1223;88553213;3121875138;726228;5.0;16.04.2017 14:21:20;False;0.740209682594;True;False
1224;88553213;3121770658;726228;5.0;16.04.2017 13:26:40;False;0.262921935701;False;True
1225;88553213;3121611119;726228;5.0;16.04.2017 12:02:50;True;0.655770072828;True;True
1226;140153524;3121511821;5;5.0;16.04.2017 11:11:46;False;0.0581200939588;False;True
1227;140153524;3121296726;5;5.0;16.04.2017 09:15:12;True;0.959378186547;True;True
1233;89598554;3119351316;1520578;5.0;15.04.2017 12:04:14;False;0.0951647825203;False;True
